index	label	sentence
608128	0	amount: 0.05116078 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
2075769	0	amount: 0.17439874979871947 in_out: 1 2-gram: 484448 3-gram: 598650 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 114202 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 41930 3-gram: 375614 4-gram: 1581595 5-gram: 2194002  amount: 0.0 in_out: 1 2-gram: 1205981 3-gram: 1818388 4-gram: 1818612 5-gram: 1819040  amount: 0.0 in_out: 1 2-gram: 333684 3-gram: 1539665 4-gram: 2152072 5-gram: 2152296  amount: 0.074 in_out: 1 2-gram: 428 3-gram: 484876 4-gram: 599078 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 612407 3-gram: 612631 4-gram: 613059 5-gram: 1097507  amount: 0.0 in_out: 1 2-gram: 224 3-gram: 652 4-gram: 485100 5-gram: 599302.
946694	0	amount: 1.0 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
504928	0	amount: 0.01720405400007337 in_out: 1 2-gram: 59081 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.02 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
1347128	0	amount: 0.18611551 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 2.42909054 in_out: 0 2-gram: 1602 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.47293981 in_out: 0 2-gram: 29947 3-gram: 31549 4-gram: 0 5-gram: 0.
1505078	0	amount: 0.0 in_out: 1 2-gram: 3753688 3-gram: 5521329 4-gram: 6453924 5-gram: 9056694  amount: 0.0 in_out: 1 2-gram: 2602770 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 1767641 3-gram: 2700236 4-gram: 5303006 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 932595 3-gram: 3535365 4-gram: 0 5-gram: 0.
349925	1	amount: 0.004 in_out: 0 2-gram: 44626 3-gram: 46468 4-gram: 46899 5-gram: 47790  amount: 0.0 in_out: 1 2-gram: 11929 3-gram: 20132 4-gram: 0 5-gram: 0  amount: 0.002404674102299936 in_out: 1 2-gram: 306 3-gram: 859 4-gram: 1335 5-gram: 1473  amount: 0.0 in_out: 1 2-gram: 553 3-gram: 1029 4-gram: 1167 5-gram: 45793  amount: 0.0 in_out: 1 2-gram: 345 3-gram: 2262 4-gram: 13923 5-gram: 20788  amount: 0.0 in_out: 1 2-gram: 1917 3-gram: 13578 4-gram: 20443 5-gram: 68252  amount: 0.0 in_out: 1 2-gram: 138 3-gram: 44764 4-gram: 46606 5-gram: 47037  amount: 0.0 in_out: 1 2-gram: 11661 3-gram: 18526 4-gram: 66335 5-gram: 78264  amount: 0.00807353 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 6865 3-gram: 54674 4-gram: 66603 5-gram: 74806  amount: 0.0 in_out: 1 2-gram: 891 3-gram: 1236 4-gram: 3153 5-gram: 14814  amount: 0.0 in_out: 1 2-gram: 47809 3-gram: 59738 4-gram: 67941 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 476 3-gram: 614 4-gram: 45240 5-gram: 47082  amount: 0.0 in_out: 1 2-gram: 1842 3-gram: 2273 4-gram: 3164 5-gram: 3509  amount: 0.0 in_out: 1 2-gram: 8203 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 431 3-gram: 1322 4-gram: 1667 5-gram: 3584.
763787	0	amount: 0.0 in_out: 0 2-gram: 138 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 0 2-gram: 825 3-gram: 963 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 0 2-gram: 746182 3-gram: 747007 4-gram: 747145 5-gram: 0  amount: 0.0 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
159007	0	amount: 0.1653 in_out: 0 2-gram: 78935 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.3 in_out: 0 2-gram: 498382 3-gram: 577317 4-gram: 0 5-gram: 0  amount: 0.33 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
1025748	0	amount: 0.0 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
1836623	0	amount: 1.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
2589608	0	amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
2570337	0	amount: 0.349975 in_out: 1 2-gram: 3272608 3-gram: 3396705 4-gram: 0 5-gram: 0  amount: 0.999895 in_out: 1 2-gram: 124097 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.9995 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
1687169	0	amount: 0.295 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
508957	0	amount: 0.02 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
1523769	0	amount: 0.0 in_out: 1 2-gram: 1180 3-gram: 801583 4-gram: 1287135 5-gram: 1288676  amount: 0.0 in_out: 1 2-gram: 1965190 3-gram: 3808896 4-gram: 3810076 5-gram: 4610479  amount: 0.0 in_out: 1 2-gram: 928397 3-gram: 1562178 4-gram: 1785739 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 223561 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 633781 3-gram: 857342 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 800403 3-gram: 1285955 4-gram: 1287496 5-gram: 1608685  amount: 0.0 in_out: 1 2-gram: 208 3-gram: 1965398 4-gram: 3809104 5-gram: 3810284  amount: 0.0 in_out: 1 2-gram: 321189 3-gram: 1249586 4-gram: 1883367 5-gram: 2106928  amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 1541 3-gram: 322730 4-gram: 1251127 5-gram: 1884908  amount: 0.0 in_out: 1 2-gram: 485552 3-gram: 487093 4-gram: 808282 5-gram: 1736679  amount: 0.0 in_out: 1 2-gram: 1843706 3-gram: 1844886 4-gram: 2645289 5-gram: 3130841.
1927428	0	amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
991716	1	amount: 8.338509 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 4.47393863 in_out: 0 2-gram: 27543 3-gram: 0 4-gram: 0 5-gram: 0.
279197	1	amount: 0.01 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 101 3-gram: 0 4-gram: 0 5-gram: 0.
2019530	0	amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
1394594	0	amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
1441493	0	amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
1805296	0	amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
2330878	0	amount: 0.0 in_out: 1 2-gram: 3413 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
1353058	0	amount: 0.0 in_out: 1 2-gram: 885160 3-gram: 886070 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 956221 3-gram: 1426588 4-gram: 1517191 5-gram: 1517305  amount: 0.0 in_out: 1 2-gram: 114 3-gram: 38276 4-gram: 1099192 5-gram: 1984352  amount: 0.0 in_out: 1 2-gram: 910 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 1060916 3-gram: 1946076 4-gram: 1946986 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 38162 3-gram: 1099078 4-gram: 1984238 5-gram: 1985148  amount: 0.0 in_out: 1 2-gram: 470367 3-gram: 560970 4-gram: 561084 5-gram: 599246  amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 1844 3-gram: 958065 4-gram: 1428432 5-gram: 1519035  amount: 0.0 in_out: 1 2-gram: 90603 3-gram: 90717 4-gram: 128879 5-gram: 1189795.
1624423	0	amount: 2.9798278 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
1322601	0	amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
2204500	0	amount: 6.0 in_out: 1 2-gram: 127 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.1 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
670536	1	amount: 1.89374151 in_out: 0 2-gram: 118785 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 2345998 3-gram: 2347042 4-gram: 2465827 5-gram: 0  amount: 2.18674151 in_out: 1 2-gram: 1044 3-gram: 119829 4-gram: 0 5-gram: 0  amount: 0.299 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
438039	0	amount: 0.495 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
824527	0	amount: 1.0 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
305008	1	amount: 0.01 in_out: 0 2-gram: 112 3-gram: 347529 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 63 3-gram: 175 4-gram: 347592 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 1142041 3-gram: 1146324 4-gram: 1146483 5-gram: 1146546  amount: 0.007 in_out: 1 2-gram: 253187 3-gram: 298898 4-gram: 1440939 5-gram: 1445222  amount: 0.0 in_out: 1 2-gram: 45711 3-gram: 1187752 4-gram: 1192035 5-gram: 1192194  amount: 0.01303424 in_out: 0 2-gram: 4283 3-gram: 4442 4-gram: 4505 5-gram: 4617  amount: 0.0 in_out: 1 2-gram: 347417 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.009349237 in_out: 1 2-gram: 159 3-gram: 222 4-gram: 334 5-gram: 347751  amount: 0.0013 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
1751166	0	amount: 0.0 in_out: 1 2-gram: 746559 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
2762758	0	amount: 1.0329032825 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
409667	0	amount: 58.9819468 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 1.0 in_out: 1 2-gram: 13415475 3-gram: 0 4-gram: 0 5-gram: 0.
1093333	0	amount: 4.4226840039844e-05 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 3.546116e-05 in_out: 0 2-gram: 13477 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.00011514916 in_out: 0 2-gram: 0 3-gram: 13477 4-gram: 0 5-gram: 0.
2187093	0	amount: 0.158705188 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
1404652	1	amount: 3.37234195 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 4.285 in_out: 0 2-gram: 2965602 3-gram: 0 4-gram: 0 5-gram: 0.
410807	1	amount: 0.002 in_out: 0 2-gram: 334636 3-gram: 334674 4-gram: 334919 5-gram: 335281  amount: 0.001 in_out: 0 2-gram: 362 3-gram: 564 4-gram: 670 5-gram: 860  amount: 0.0 in_out: 1 2-gram: 245 3-gram: 607 4-gram: 809 5-gram: 915  amount: 0.0 in_out: 1 2-gram: 319 3-gram: 334955 4-gram: 334993 5-gram: 335238  amount: 0.00021896 in_out: 1 2-gram: 38 3-gram: 283 4-gram: 645 5-gram: 847  amount: 0.0 in_out: 1 2-gram: 190 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.000198378 in_out: 1 2-gram: 106 3-gram: 296 4-gram: 0 5-gram: 0  amount: 0.002 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.001 in_out: 0 2-gram: 202 3-gram: 308 4-gram: 498 5-gram: 0.
590023	0	amount: 1.852247 in_out: 0 2-gram: 232304 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.03894712 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
304782	1	amount: 0.01 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.009092947 in_out: 1 2-gram: 47 3-gram: 334 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 287 3-gram: 0 4-gram: 0 5-gram: 0.
345050	0	amount: 18.797877899639204 in_out: 1 2-gram: 293 3-gram: 0 4-gram: 0 5-gram: 0  amount: 18.79830072 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
1133076	0	amount: 0.0 in_out: 1 2-gram: 2765200 3-gram: 2766046 4-gram: 2937695 5-gram: 2938689  amount: 0.0 in_out: 1 2-gram: 846 3-gram: 172495 4-gram: 173489 5-gram: 1730472  amount: 0.0 in_out: 1 2-gram: 171649 3-gram: 172643 4-gram: 1729626 5-gram: 3000001  amount: 0.0 in_out: 1 2-gram: 1556983 3-gram: 2827358 4-gram: 0 5-gram: 0  amount: 1.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 994 3-gram: 1557977 4-gram: 2828352 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 1270375 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 4036496 3-gram: 8294113 4-gram: 11059313 5-gram: 11060159  amount: 0.0 in_out: 1 2-gram: 4257617 3-gram: 7022817 4-gram: 7023663 5-gram: 7195312.
1982605	0	amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 518512 3-gram: 0 4-gram: 0 5-gram: 0.
643638	0	amount: 1.9323 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
123003	0	amount: 0.5 in_out: 1 2-gram: 97882 3-gram: 105756 4-gram: 405011 5-gram: 0  amount: 0.01 in_out: 0 2-gram: 3520504 3-gram: 3522125 4-gram: 3620007 5-gram: 3627881  amount: 0.48908271 in_out: 0 2-gram: 7874 3-gram: 307129 4-gram: 0 5-gram: 0  amount: 0.42 in_out: 1 2-gram: 1621 3-gram: 99503 4-gram: 107377 5-gram: 406632  amount: 0.5 in_out: 1 2-gram: 299255 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 11099987 3-gram: 14620491 4-gram: 14622112 5-gram: 14719994  amount: 0.93164663 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
80798	0	amount: 1.68618386203 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.716264770036 in_out: 0 2-gram: 43058 3-gram: 0 4-gram: 0 5-gram: 0.
926054	0	amount: 0.03970569 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.03525847 in_out: 0 2-gram: 515942 3-gram: 0 4-gram: 0 5-gram: 0.
2467994	0	amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
