index	label	sentence
19220	1	amount: 0.123 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.5706363 in_out: 1 2-gram: 195 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.449646 in_out: 0 2-gram: 45112 3-gram: 45307 4-gram: 0 5-gram: 0.
96690	0	amount: 0.04 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.04712 in_out: 0 2-gram: 56281 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.05 in_out: 0 2-gram: 743 3-gram: 57024 4-gram: 0 5-gram: 0  amount: 0.05 in_out: 1 2-gram: 225 3-gram: 968 4-gram: 57249 5-gram: 0  amount: 0.04923 in_out: 1 2-gram: 691 3-gram: 916 4-gram: 1659 5-gram: 57940  amount: 0.09200000000000001 in_out: 1 2-gram: 16031778 3-gram: 16032469 4-gram: 16032694 5-gram: 16033437.
99616	0	amount: 0.12780064 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.1286018 in_out: 0 2-gram: 1843846 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.09530306 in_out: 0 2-gram: 3800 3-gram: 1847646 4-gram: 0 5-gram: 0  amount: 0.26711833 in_out: 0 2-gram: 232525 3-gram: 236325 4-gram: 2080171 5-gram: 0  amount: 0.61777383 in_out: 1 2-gram: 189038 3-gram: 421563 4-gram: 425363 5-gram: 2269209  amount: 0.6357954900151432 in_out: 0 2-gram: 10684261 3-gram: 10873299 4-gram: 11105824 5-gram: 11109624  amount: 0.6355854900151432 in_out: 1 2-gram: 58202 3-gram: 10742463 4-gram: 10931501 5-gram: 11164026  amount: 0.675 in_out: 0 2-gram: 4353301 3-gram: 4411503 4-gram: 15095764 5-gram: 15284802  amount: 0.45019901 in_out: 0 2-gram: 1213705 3-gram: 5567006 4-gram: 5625208 5-gram: 16309469  amount: 1.12414901 in_out: 1 2-gram: 1921575 3-gram: 3135280 4-gram: 7488581 5-gram: 7546783  amount: 0.68940496 in_out: 0 2-gram: 174406 3-gram: 2095981 4-gram: 3309686 5-gram: 7662987  amount: 0.68835496 in_out: 1 2-gram: 289795 3-gram: 464201 4-gram: 2385776 5-gram: 3599481.
38270	1	amount: 0.0656294 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 580 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 5633 3-gram: 6213 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 236635 3-gram: 242268 4-gram: 242848 5-gram: 0  amount: 0.0 in_out: 0 2-gram: 0 3-gram: 236635 4-gram: 242268 5-gram: 242848  amount: 0.9453063809605321 in_out: 1 2-gram: 258 3-gram: 258 4-gram: 236893 5-gram: 242526  amount: 0.0 in_out: 1 2-gram: 1231 3-gram: 1489 4-gram: 1489 5-gram: 238124  amount: 0.0328558286239979 in_out: 1 2-gram: 516121 3-gram: 517352 4-gram: 517610 5-gram: 517610  amount: 0.00872986 in_out: 0 2-gram: 143827 3-gram: 659948 4-gram: 661179 5-gram: 661437  amount: 0.006055468087683178 in_out: 1 2-gram: 16558 3-gram: 160385 4-gram: 676506 5-gram: 677737  amount: 1.0491289505338957 in_out: 1 2-gram: 4091 3-gram: 20649 4-gram: 164476 5-gram: 680597  amount: 0.03070647 in_out: 0 2-gram: 2438563 3-gram: 2442654 4-gram: 2459212 5-gram: 2603039  amount: 0.0 in_out: 1 2-gram: 5415 3-gram: 2443978 4-gram: 2448069 5-gram: 2464627  amount: 0.1863521765543377 in_out: 1 2-gram: 229069 3-gram: 234484 4-gram: 2673047 5-gram: 2677138.
8724	1	amount: 0.0 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 2.04958 in_out: 0 2-gram: 1976 3-gram: 0 4-gram: 0 5-gram: 0  amount: 8.87 in_out: 0 2-gram: 514 3-gram: 2490 4-gram: 0 5-gram: 0  amount: 2.694 in_out: 0 2-gram: 1340 3-gram: 1854 4-gram: 3830 5-gram: 0  amount: 1.00162077 in_out: 0 2-gram: 79 3-gram: 1419 4-gram: 1933 5-gram: 3909  amount: 1.5 in_out: 0 2-gram: 9359 3-gram: 9438 4-gram: 10778 5-gram: 11292  amount: 1.00054865 in_out: 0 2-gram: 477 3-gram: 9836 4-gram: 9915 5-gram: 11255  amount: 9.05 in_out: 1 2-gram: 21295 3-gram: 21772 4-gram: 31131 5-gram: 31210  amount: 8.06429937 in_out: 1 2-gram: 48123 3-gram: 69418 4-gram: 69895 5-gram: 79254.
117499	0	amount: 0.01 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 693794 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 2303473 3-gram: 2997267 4-gram: 0 5-gram: 0  amount: 0.0045 in_out: 1 2-gram: 2612775 3-gram: 4916248 4-gram: 5610042 5-gram: 0  amount: 0.01 in_out: 0 2-gram: 12536915 3-gram: 15149690 4-gram: 17453163 5-gram: 18146957  amount: 0.0 in_out: 1 2-gram: 728 3-gram: 12537643 4-gram: 15150418 5-gram: 17453891.
102636	0	amount: 301.4109694271428 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 5.589030572857208 in_out: 0 2-gram: 13 3-gram: 0 4-gram: 0 5-gram: 0  amount: 2.29531785 in_out: 1 2-gram: 1543 3-gram: 1556 4-gram: 0 5-gram: 0  amount: 28.58576459586343 in_out: 1 2-gram: 156 3-gram: 1699 4-gram: 1712 5-gram: 0  amount: 276.1151375541365 in_out: 1 2-gram: 27 3-gram: 183 4-gram: 1726 5-gram: 1739.
111796	0	amount: 66.34976432528359 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 34.65023567471642 in_out: 0 2-gram: 45 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.30454545 in_out: 1 2-gram: 105 3-gram: 150 4-gram: 0 5-gram: 0  amount: 39.23486918451676 in_out: 1 2-gram: 108 3-gram: 213 4-gram: 258 5-gram: 0  amount: 61.45743536548324 in_out: 1 2-gram: 58 3-gram: 166 4-gram: 271 5-gram: 316.
111657	0	amount: 0.02 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 446 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.05 in_out: 0 2-gram: 516176 3-gram: 516622 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 2018692 3-gram: 2534868 4-gram: 2535314 5-gram: 0  amount: 0.03 in_out: 1 2-gram: 3825126 3-gram: 5843818 4-gram: 6359994 5-gram: 6360440  amount: 0.4181782170866017 in_out: 0 2-gram: 37218658 3-gram: 41043784 4-gram: 43062476 5-gram: 43578652  amount: 0.0 in_out: 1 2-gram: 179 3-gram: 37218837 4-gram: 41043963 5-gram: 43062655  amount: 0.38 in_out: 1 2-gram: 2199 3-gram: 2378 4-gram: 37221036 5-gram: 41046162.
101333	0	amount: 0.5682053 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0082 in_out: 1 2-gram: 405 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.567 in_out: 1 2-gram: 303725 3-gram: 304130 4-gram: 0 5-gram: 0  amount: 3.63574164 in_out: 0 2-gram: 585118 3-gram: 888843 4-gram: 889248 5-gram: 0  amount: 7.12 in_out: 1 2-gram: 496 3-gram: 585614 4-gram: 889339 5-gram: 889744  amount: 3.499559 in_out: 0 2-gram: 80923 3-gram: 81419 4-gram: 666537 5-gram: 970262  amount: 0.01 in_out: 1 2-gram: 205109 3-gram: 286032 4-gram: 286528 5-gram: 871646  amount: 0.6317738 in_out: 0 2-gram: 1515108 3-gram: 1720217 4-gram: 1801140 5-gram: 1801636  amount: 0.6 in_out: 1 2-gram: 7124 3-gram: 1522232 4-gram: 1727341 5-gram: 1808264  amount: 0.0 in_out: 1 2-gram: 2660815 3-gram: 2667939 4-gram: 4183047 5-gram: 4388156  amount: 0.0 in_out: 1 2-gram: 740384 3-gram: 3401199 4-gram: 3408323 5-gram: 4923431  amount: 0.0 in_out: 1 2-gram: 11338026 3-gram: 12078410 4-gram: 14739225 5-gram: 14746349  amount: 0.0 in_out: 1 2-gram: 10878757 3-gram: 22216783 4-gram: 22957167 5-gram: 25617982  amount: 0.0 in_out: 1 2-gram: 11186084 3-gram: 22064841 4-gram: 33402867 5-gram: 34143251  amount: 0.0 in_out: 1 2-gram: 52 3-gram: 11186136 4-gram: 22064893 5-gram: 33402919  amount: 0.02357382985 in_out: 1 2-gram: 18 3-gram: 70 4-gram: 11186154 5-gram: 22064911.
99001	0	amount: 0.00496152 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 30353 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 1788845 3-gram: 1819198 4-gram: 0 5-gram: 0  amount: 2.5472901613376e-05 in_out: 0 2-gram: 431288 3-gram: 2220133 4-gram: 2250486 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 85504 3-gram: 516792 4-gram: 2305637 5-gram: 2335990  amount: 0.000693909794891521 in_out: 0 2-gram: 4317980 3-gram: 4403484 4-gram: 4834772 5-gram: 6623617  amount: 0.0 in_out: 1 2-gram: 56296 3-gram: 4374276 4-gram: 4459780 5-gram: 4891068  amount: 0.017419744660128755 in_out: 0 2-gram: 8593024 3-gram: 8649320 4-gram: 12967300 5-gram: 13052804  amount: 0.0 in_out: 1 2-gram: 26623 3-gram: 8619647 4-gram: 8675943 5-gram: 12993923.
123336	0	amount: 5.0 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 4.9775 in_out: 1 2-gram: 7379 3-gram: 0 4-gram: 0 5-gram: 0  amount: 5.0 in_out: 0 2-gram: 226776 3-gram: 234155 4-gram: 0 5-gram: 0  amount: 4.997585 in_out: 1 2-gram: 47637 3-gram: 274413 4-gram: 281792 5-gram: 0  amount: 14.988891 in_out: 0 2-gram: 292390 3-gram: 340027 4-gram: 566803 5-gram: 574182  amount: 14.9788656 in_out: 1 2-gram: 1134 3-gram: 293524 4-gram: 341161 5-gram: 567937  amount: 0.0 in_out: 1 2-gram: 114187 3-gram: 115321 4-gram: 407711 5-gram: 455348  amount: 14.993679 in_out: 0 2-gram: 4392899 3-gram: 4507086 4-gram: 4508220 5-gram: 4800610  amount: 14.986808138 in_out: 1 2-gram: 261 3-gram: 4393160 4-gram: 4507347 5-gram: 4508481  amount: 0.0 in_out: 1 2-gram: 123 3-gram: 384 4-gram: 4393283 5-gram: 4507470  amount: 4.994708 in_out: 0 2-gram: 135486 3-gram: 135609 4-gram: 135870 5-gram: 4528769  amount: 4.985447747 in_out: 1 2-gram: 22488 3-gram: 157974 4-gram: 158097 5-gram: 158358  amount: 0.0 in_out: 1 2-gram: 258561 3-gram: 281049 4-gram: 416535 5-gram: 416658  amount: 1.998635 in_out: 0 2-gram: 95567 3-gram: 354128 4-gram: 376616 5-gram: 512102  amount: 1.9953118505 in_out: 1 2-gram: 7760 3-gram: 103327 4-gram: 361888 5-gram: 384376.
120482	0	amount: 0.01560000030536 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 23016 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.00816226730536 in_out: 1 2-gram: 7607582 3-gram: 7630598 4-gram: 0 5-gram: 0  amount: 0.0041244 in_out: 1 2-gram: 461062 3-gram: 8068644 4-gram: 8091660 5-gram: 0.
67190	1	amount: 0.2 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.19599995 in_out: 1 2-gram: 2157711 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.19489995 in_out: 0 2-gram: 115 3-gram: 2157826 4-gram: 0 5-gram: 0  amount: 0.198416999999517 in_out: 1 2-gram: 2102286 3-gram: 2102401 4-gram: 4260112 5-gram: 0.
121100	0	amount: 0.09441725 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.308104056 in_out: 0 2-gram: 14 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.402254186 in_out: 1 2-gram: 38744952 3-gram: 38744966 4-gram: 0 5-gram: 0.
118474	0	amount: 1.09912401 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 1.0602726583435493 in_out: 1 2-gram: 356017 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.037243012885415996 in_out: 1 2-gram: 350265 3-gram: 706282 4-gram: 0 5-gram: 0  amount: 0.000211838771034679 in_out: 1 2-gram: 9903693 3-gram: 10253958 4-gram: 10609975 5-gram: 0.
117183	0	amount: 83.12549045690282 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 417.8745095430972 in_out: 0 2-gram: 42 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.25 in_out: 1 2-gram: 148 3-gram: 190 4-gram: 0 5-gram: 0  amount: 28.333540409850666 in_out: 1 2-gram: 180 3-gram: 328 4-gram: 370 5-gram: 0  amount: 472.41381959014933 in_out: 1 2-gram: 18 3-gram: 198 4-gram: 346 5-gram: 388  amount: 0.00096 in_out: 1 2-gram: 168 3-gram: 186 4-gram: 366 5-gram: 514.
134732	0	amount: 2.2655344 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 1.2651744 in_out: 1 2-gram: 38 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.88278174 in_out: 1 2-gram: 12 3-gram: 50 4-gram: 0 5-gram: 0  amount: 0.11709256 in_out: 1 2-gram: 322887 3-gram: 322899 4-gram: 322937 5-gram: 0.
123351	0	amount: 0.126 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 61 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.06275 in_out: 1 2-gram: 68 3-gram: 129 4-gram: 0 5-gram: 0  amount: 0.039721012 in_out: 1 2-gram: 420 3-gram: 488 4-gram: 549 5-gram: 0  amount: 0.1165 in_out: 0 2-gram: 416719 3-gram: 417139 4-gram: 417207 5-gram: 417268  amount: 0.0 in_out: 1 2-gram: 35 3-gram: 416754 4-gram: 417174 5-gram: 417242  amount: 0.059 in_out: 1 2-gram: 24 3-gram: 59 4-gram: 416778 5-gram: 417198  amount: 0.032499023 in_out: 1 2-gram: 2138 3-gram: 2162 4-gram: 2197 5-gram: 418916.
110527	0	amount: 5.5 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 5.485 in_out: 1 2-gram: 677 3-gram: 0 4-gram: 0 5-gram: 0  amount: 4.48 in_out: 0 2-gram: 1679735 3-gram: 1680412 4-gram: 0 5-gram: 0  amount: 4.47979 in_out: 1 2-gram: 5430 3-gram: 1685165 4-gram: 1685842 5-gram: 0  amount: 5.0 in_out: 0 2-gram: 931388 3-gram: 936818 4-gram: 2616553 5-gram: 2617230  amount: 4.98854 in_out: 1 2-gram: 7191 3-gram: 938579 4-gram: 944009 5-gram: 2623744  amount: 0.0 in_out: 1 2-gram: 1620994 3-gram: 1628185 4-gram: 2559573 5-gram: 2565003  amount: 0.84 in_out: 0 2-gram: 623494 3-gram: 2244488 4-gram: 2251679 5-gram: 3183067  amount: 0.8508752655 in_out: 1 2-gram: 3075 3-gram: 626569 4-gram: 2247563 5-gram: 2254754  amount: 0.0 in_out: 1 2-gram: 5618579 3-gram: 5621654 4-gram: 6245148 5-gram: 7866142  amount: 0.55 in_out: 0 2-gram: 1693183 3-gram: 7311762 4-gram: 7314837 5-gram: 7938331  amount: 0.534807747 in_out: 1 2-gram: 5931 3-gram: 1699114 4-gram: 7317693 5-gram: 7320768  amount: 0.029811 in_out: 1 2-gram: 24176764 3-gram: 24182695 4-gram: 25875878 5-gram: 31494457.
107172	0	amount: 0.036 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 7197 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.031640241938341 in_out: 1 2-gram: 19293336 3-gram: 19300533 4-gram: 0 5-gram: 0.
1977	1	amount: 0.15 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.149 in_out: 1 2-gram: 29 3-gram: 0 4-gram: 0 5-gram: 0  amount: 1.09625857 in_out: 0 2-gram: 846297 3-gram: 846326 4-gram: 0 5-gram: 0  amount: 1.09545857 in_out: 1 2-gram: 42 3-gram: 846339 4-gram: 846368 5-gram: 0  amount: 0.99958 in_out: 0 2-gram: 800700 3-gram: 800742 4-gram: 1647039 5-gram: 1647068  amount: 0.99838 in_out: 1 2-gram: 22 3-gram: 800722 4-gram: 800764 5-gram: 1647061  amount: 1.04223 in_out: 0 2-gram: 543662 3-gram: 543684 4-gram: 1344384 5-gram: 1344426  amount: 1.04143 in_out: 1 2-gram: 65 3-gram: 543727 4-gram: 543749 5-gram: 1344449  amount: 2.66631893 in_out: 0 2-gram: 945230 3-gram: 945295 4-gram: 1488957 5-gram: 1488979  amount: 2.66551893 in_out: 1 2-gram: 124 3-gram: 945354 4-gram: 945419 5-gram: 1489081  amount: 0.9412267 in_out: 0 2-gram: 1051308 3-gram: 1051432 4-gram: 1996662 5-gram: 1996727  amount: 0.9404267 in_out: 1 2-gram: 154 3-gram: 1051462 4-gram: 1051586 5-gram: 1996816  amount: 0.497 in_out: 0 2-gram: 810567 3-gram: 810721 4-gram: 1862029 5-gram: 1862153  amount: 0.4964 in_out: 1 2-gram: 180 3-gram: 810747 4-gram: 810901 5-gram: 1862209  amount: 14.790372638336828 in_out: 0 2-gram: 385895 3-gram: 386075 4-gram: 1196642 5-gram: 1196796  amount: 14.78807263 in_out: 1 2-gram: 88 3-gram: 385983 4-gram: 386163 5-gram: 1196730  amount: 0.5 in_out: 0 2-gram: 181785 3-gram: 181873 4-gram: 567768 5-gram: 567948  amount: 0.49775 in_out: 1 2-gram: 65 3-gram: 181850 4-gram: 181938 5-gram: 567833  amount: 0.54069339 in_out: 0 2-gram: 449540 3-gram: 449605 4-gram: 631390 5-gram: 631478  amount: 0.53889339 in_out: 1 2-gram: 77 3-gram: 449617 4-gram: 449682 5-gram: 631467  amount: 6.0 in_out: 0 2-gram: 768309 3-gram: 768386 4-gram: 1217926 5-gram: 1217991  amount: 5.9977 in_out: 1 2-gram: 89 3-gram: 768398 4-gram: 768475 5-gram: 1218015  amount: 0.0429821 in_out: 0 2-gram: 795527 3-gram: 795616 4-gram: 1563925 5-gram: 1564002  amount: 0.0409821 in_out: 1 2-gram: 47 3-gram: 795574 4-gram: 795663 5-gram: 1563972  amount: 0.234 in_out: 0 2-gram: 456374 3-gram: 456421 4-gram: 1251948 5-gram: 1252037  amount: 0.2314 in_out: 1 2-gram: 64 3-gram: 456438 4-gram: 456485 5-gram: 1252012  amount: 33.672 in_out: 0 2-gram: 454155 3-gram: 454219 4-gram: 910593 5-gram: 910640  amount: 33.66699999 in_out: 1 2-gram: 85 3-gram: 454240 4-gram: 454304 5-gram: 910678  amount: 14.29385837 in_out: 0 2-gram: 1058551 3-gram: 1058636 4-gram: 1512791 5-gram: 1512855  amount: 14.29048337 in_out: 1 2-gram: 146 3-gram: 1058697 4-gram: 1058782 5-gram: 1512937  amount: 0.2485066131 in_out: 0 2-gram: 564216 3-gram: 564362 4-gram: 1622913 5-gram: 1622998  amount: 0.24100661 in_out: 1 2-gram: 79 3-gram: 564295 4-gram: 564441 5-gram: 1622992  amount: 38.256 in_out: 0 2-gram: 835738 3-gram: 835817 4-gram: 1400033 5-gram: 1400179  amount: 38.25342599 in_out: 1 2-gram: 90 3-gram: 835828 4-gram: 835907 5-gram: 1400123  amount: 2.14584464 in_out: 0 2-gram: 417776 3-gram: 417866 4-gram: 1253604 5-gram: 1253683  amount: 2.14284464 in_out: 1 2-gram: 168 3-gram: 417944 4-gram: 418034 5-gram: 1253772  amount: 1.51 in_out: 0 2-gram: 491338 3-gram: 491506 4-gram: 909282 5-gram: 909372  amount: 1.501 in_out: 1 2-gram: 150 3-gram: 491488 4-gram: 491656 5-gram: 909432  amount: 0.24781654 in_out: 0 2-gram: 424608 3-gram: 424758 4-gram: 916096 5-gram: 916264  amount: 0.23861654 in_out: 1 2-gram: 336 3-gram: 424944 4-gram: 425094 5-gram: 916432  amount: 34.286 in_out: 0 2-gram: 330510 3-gram: 330846 4-gram: 755454 5-gram: 755604  amount: 34.279394 in_out: 1 2-gram: 441 3-gram: 330951 4-gram: 331287 5-gram: 755895  amount: 1.0 in_out: 0 2-gram: 392495 3-gram: 392936 4-gram: 723446 5-gram: 723782  amount: 0.9955 in_out: 1 2-gram: 148 3-gram: 392643 4-gram: 393084 5-gram: 723594  amount: 0.155805082493889 in_out: 0 2-gram: 355655 3-gram: 355803 4-gram: 748298 5-gram: 748739  amount: 0.15150508 in_out: 1 2-gram: 199 3-gram: 355854 4-gram: 356002 5-gram: 748497  amount: 0.99528785 in_out: 0 2-gram: 1098068 3-gram: 1098267 4-gram: 1453922 5-gram: 1454070  amount: 0.98058784 in_out: 1 2-gram: 150 3-gram: 1098218 4-gram: 1098417 5-gram: 1454072  amount: 0.668805 in_out: 0 2-gram: 489147 3-gram: 489297 4-gram: 1587365 5-gram: 1587564  amount: 0.657305 in_out: 1 2-gram: 54 3-gram: 489201 4-gram: 489351 5-gram: 1587419  amount: 0.16627897 in_out: 0 2-gram: 633191 3-gram: 633245 4-gram: 1122392 5-gram: 1122542  amount: 0.15475397 in_out: 1 2-gram: 145 3-gram: 633336 4-gram: 633390 5-gram: 1122537  amount: 0.05 in_out: 0 2-gram: 771773 3-gram: 771918 4-gram: 1405109 5-gram: 1405163  amount: 0.04539 in_out: 1 2-gram: 84 3-gram: 771857 4-gram: 772002 5-gram: 1405193  amount: 50.0 in_out: 0 2-gram: 825201 3-gram: 825285 4-gram: 1597058 5-gram: 1597203  amount: 24.997695 in_out: 1 2-gram: 53 3-gram: 825254 4-gram: 825338 5-gram: 1597111  amount: 24.99 in_out: 1 2-gram: 432101 3-gram: 432154 4-gram: 1257355 5-gram: 1257439.
110530	0	amount: 0.09112766201651773 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 865 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.07930387928949356 in_out: 1 2-gram: 962 3-gram: 1827 4-gram: 0 5-gram: 0  amount: 0.73476915 in_out: 0 2-gram: 3060183 3-gram: 3061145 4-gram: 3062010 5-gram: 0  amount: 0.644526 in_out: 1 2-gram: 1047 3-gram: 3061230 4-gram: 3062192 5-gram: 3063057.
112571	0	amount: 0.0106 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 153 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0048 in_out: 1 2-gram: 540557 3-gram: 540710 4-gram: 0 5-gram: 0  amount: 0.002126443 in_out: 1 2-gram: 19951889 3-gram: 20492446 4-gram: 20492599 5-gram: 0.
